id,pokemon_id,generation_id,exclusive_version_group_id,move_id,move_method_id,level,move_order
82611,391,5,"",92,4,"",""
82612,391,5,"",104,4,"",""
82613,391,5,"",126,4,"",""
82614,391,5,"",154,1,16,""
82615,391,5,"",156,4,"",""
82616,391,5,"",157,4,"",""
82617,391,5,"",164,4,"",""
82618,391,5,"",172,1,19,""
82619,391,5,"",182,4,"",""
82620,391,5,"",183,1,14,""
82621,391,5,"",207,4,"",""
82622,391,5,"",213,4,"",""
82623,391,5,"",216,4,"",""
82624,391,5,"",218,4,"",""
82625,391,5,"",237,4,"",""
82626,391,5,"",241,4,"",""
82627,391,5,"",249,4,"",""
82628,391,5,"",259,1,29,""
82629,391,5,"",259,4,"",""
82630,391,5,"",261,4,"",""
82631,391,5,"",263,4,"",""
82632,391,5,"",269,1,9,""
82633,391,5,"",269,4,"",""
82634,391,5,"",280,4,"",""
82635,391,5,"",303,1,49,""
82636,391,5,"",315,4,"",""
82637,391,5,"",317,4,"",""
82638,391,5,"",332,4,"",""
82639,391,5,"",339,4,"",""
82640,391,5,"",364,1,26,""
82641,391,5,"",369,4,"",""
82642,391,5,"",370,1,36,""
82643,391,5,"",374,4,"",""
82644,391,5,"",394,1,56,""
82645,391,5,"",398,4,"",""
82646,391,5,"",411,4,"",""
82647,391,5,"",421,4,"",""
82648,391,5,"",447,4,"",""
82649,391,5,"",468,4,"",""
82650,391,5,"",488,4,"",""
82651,391,5,"",490,4,"",""
82652,391,5,"",496,4,"",""
82653,391,5,"",510,4,"",""
82654,391,5,"",512,1,46,""
82655,391,5,"",512,4,"",""
82656,391,5,"",514,4,"",""
82657,391,5,"",519,3,"",""
82658,391,5,"",526,4,"",""
82659,392,4,"",10,1,1,1
82660,392,4,"",14,4,"",""
82661,392,4,"",15,4,"",""
82662,392,4,"",43,1,1,2
82663,392,4,"",46,4,"",""
82664,392,4,"",52,1,1,3
82665,392,4,"",53,4,"",""
82666,392,4,"",63,4,"",""
82667,392,4,"",70,4,"",""
82668,392,4,"",76,4,"",""
82669,392,4,"",83,1,45,""
82670,392,4,"",89,4,"",""
82671,392,4,"",91,4,"",""
82672,392,4,"",92,4,"",""
82673,392,4,"",104,4,"",""
82674,392,4,"",126,4,"",""
82675,392,4,"",154,1,17,""
82676,392,4,"",156,4,"",""
82677,392,4,"",157,4,"",""
82678,392,4,"",164,4,"",""
82679,392,4,"",172,1,21,""
82680,392,4,"",182,4,"",""
82681,392,4,"",183,1,14,""
82682,392,4,"",203,4,"",""
82683,392,4,"",207,4,"",""
82684,392,4,"",213,4,"",""
82685,392,4,"",214,4,"",""
82686,392,4,"",216,4,"",""
82687,392,4,"",218,4,"",""
82688,392,4,"",231,4,"",""
82689,392,4,"",237,4,"",""
82690,392,4,"",241,4,"",""
82691,392,4,"",249,4,"",""
82692,392,4,"",259,4,"",""
82693,392,4,"",261,4,"",""
82694,392,4,"",263,4,"",""
82695,392,4,"",264,4,"",""
82696,392,4,"",269,1,1,4
82697,392,4,"",269,4,"",""
82698,392,4,"",280,4,"",""
82699,392,4,"",290,4,"",""
82700,392,4,"",307,3,"",""
82701,392,4,"",315,4,"",""
82702,392,4,"",317,4,"",""
82703,392,4,"",332,4,"",""
82704,392,4,"",339,4,"",""
82705,392,4,"",347,1,53,""
82706,392,4,"",347,4,"",""
82707,392,4,"",363,4,"",""
82708,392,4,"",364,1,29,""
82709,392,4,"",369,4,"",""
82710,392,4,"",370,1,41,""
82711,392,4,"",374,4,"",""
82712,392,4,"",386,1,33,""
82713,392,4,"",394,1,57,""
82714,392,4,"",398,4,"",""
82715,392,4,"",411,4,"",""
82716,392,4,"",416,4,"",""
82717,392,4,"",421,4,"",""
82718,392,4,"",431,4,"",""
82719,392,4,"",444,4,"",""
82720,392,4,"",445,4,"",""
82721,392,4,"",446,4,"",""
82722,392,4,"",447,4,"",""
82723,392,4,9,7,3,"",""
82724,392,4,9,9,3,"",""
82725,392,4,9,129,3,"",""
82726,392,4,9,173,3,"",""
82727,392,4,9,189,3,"",""
82728,392,4,9,205,3,"",""
82729,392,4,9,257,3,"",""
82730,392,4,9,270,3,"",""
82731,392,4,9,283,3,"",""
82732,392,4,9,410,3,"",""
82733,392,4,9,441,3,"",""
82734,392,4,10,7,3,"",""
82735,392,4,10,9,3,"",""
82736,392,4,10,29,3,"",""
82737,392,4,10,67,3,"",""
82738,392,4,10,129,3,"",""
82739,392,4,10,173,3,"",""
82740,392,4,10,189,3,"",""
82741,392,4,10,205,3,"",""
82742,392,4,10,257,3,"",""
82743,392,4,10,270,3,"",""
82744,392,4,10,277,3,"",""
82745,392,4,10,283,3,"",""
82746,392,4,10,410,3,"",""
82747,392,4,10,441,3,"",""
82748,392,5,"",10,1,1,1
82749,392,5,"",14,4,"",""
82750,392,5,"",15,4,"",""
82751,392,5,"",43,1,1,2
82752,392,5,"",46,4,"",""
82753,392,5,"",52,1,1,3
82754,392,5,"",53,4,"",""
82755,392,5,"",63,4,"",""
82756,392,5,"",70,4,"",""
82757,392,5,"",76,4,"",""
82758,392,5,"",83,1,42,""
82759,392,5,"",89,4,"",""
82760,392,5,"",91,4,"",""
82761,392,5,"",92,4,"",""
82762,392,5,"",104,4,"",""
82763,392,5,"",126,4,"",""
82764,392,5,"",154,1,16,""
82765,392,5,"",156,4,"",""
82766,392,5,"",157,4,"",""
82767,392,5,"",164,4,"",""
82768,392,5,"",172,1,19,""
82769,392,5,"",182,4,"",""
82770,392,5,"",183,1,14,""
82771,392,5,"",207,4,"",""
82772,392,5,"",213,4,"",""
82773,392,5,"",216,4,"",""
82774,392,5,"",218,4,"",""
82775,392,5,"",237,4,"",""
82776,392,5,"",241,4,"",""
82777,392,5,"",249,4,"",""
82778,392,5,"",259,4,"",""
82779,392,5,"",261,4,"",""
82780,392,5,"",263,4,"",""
82781,392,5,"",269,1,1,4
82782,392,5,"",269,4,"",""
82783,392,5,"",280,4,"",""
82784,392,5,"",307,3,"",""
82785,392,5,"",315,4,"",""
82786,392,5,"",317,4,"",""
82787,392,5,"",332,4,"",""
82788,392,5,"",339,4,"",""
82789,392,5,"",347,1,58,""
82790,392,5,"",347,4,"",""
82791,392,5,"",364,1,26,""
82792,392,5,"",369,4,"",""
82793,392,5,"",370,1,36,""
82794,392,5,"",374,4,"",""
82795,392,5,"",386,1,29,""
82796,392,5,"",394,1,68,""
82797,392,5,"",398,4,"",""
82798,392,5,"",411,4,"",""
82799,392,5,"",416,4,"",""
82800,392,5,"",421,4,"",""
82801,392,5,"",444,4,"",""
82802,392,5,"",447,4,"",""
82803,392,5,"",468,4,"",""
82804,392,5,"",488,4,"",""
82805,392,5,"",490,4,"",""
82806,392,5,"",496,4,"",""
82807,392,5,"",510,4,"",""
82808,392,5,"",512,1,52,""
82809,392,5,"",512,4,"",""
82810,392,5,"",514,4,"",""
82811,392,5,"",519,3,"",""
82812,392,5,"",523,4,"",""
82813,392,5,"",526,4,"",""
82814,393,4,"",1,1,1,""
82815,393,4,"",15,4,"",""
82816,393,4,"",31,1,25,""
82817,393,4,"",45,1,4,""
82818,393,4,"",48,2,"",""
82819,393,4,"",54,1,36,""
82820,393,4,"",56,1,43,""
82821,393,4,"",56,2,"",""
82822,393,4,"",57,4,"",""
82823,393,4,"",58,4,"",""
82824,393,4,"",59,4,"",""
82825,393,4,8,61,1,22,""
82826,393,4,"",64,1,15,""
82827,393,4,"",65,1,39,""
82828,393,4,"",91,4,"",""
82829,393,4,"",92,4,"",""
82830,393,4,"",97,2,"",""
82831,393,4,"",104,4,"",""
82832,393,4,8,117,1,18,""
82833,393,4,"",127,4,"",""
82834,393,4,"",145,1,8,""
82835,393,4,"",156,4,"",""
82836,393,4,"",164,4,"",""
82837,393,4,"",173,2,"",""
82838,393,4,"",175,2,"",""
82839,393,4,"",182,4,"",""
82840,393,4,"",189,2,"",""
82841,393,4,"",203,4,"",""
82842,393,4,"",207,4,"",""
82843,393,4,"",213,4,"",""
82844,393,4,"",214,4,"",""
82845,393,4,"",216,4,"",""
82846,393,4,"",218,4,"",""
82847,393,4,"",237,4,"",""
82848,393,4,"",240,4,"",""
82849,393,4,"",250,1,32,""
82850,393,4,"",258,4,"",""
82851,393,4,"",263,4,"",""
82852,393,4,"",280,4,"",""
82853,393,4,"",281,2,"",""
82854,393,4,"",290,4,"",""
82855,393,4,"",300,2,"",""
82856,393,4,"",317,4,"",""
82857,393,4,"",332,4,"",""
82858,393,4,"",346,1,11,""
82859,393,4,"",352,4,"",""
82860,393,4,"",362,1,29,""
82861,393,4,"",362,4,"",""
82862,393,4,"",363,4,"",""
82863,393,4,"",365,4,"",""
82864,393,4,"",374,4,"",""
82865,393,4,"",392,2,"",""
82866,393,4,8,432,4,"",""
82867,393,4,"",445,4,"",""
82868,393,4,"",446,4,"",""
82869,393,4,"",447,4,"",""
82870,393,4,"",458,2,"",""
82871,393,4,9,61,1,18,""
82872,393,4,9,117,1,22,""
82873,393,4,9,173,3,"",""
82874,393,4,9,189,3,"",""
82875,393,4,9,196,3,"",""
82876,393,4,9,291,3,"",""
82877,393,4,9,324,3,"",""
82878,393,4,9,432,4,"",""
82879,393,4,10,29,3,"",""
82880,393,4,10,61,1,18,""
82881,393,4,10,117,1,22,""
82882,393,4,10,173,3,"",""
82883,393,4,10,189,3,"",""
82884,393,4,10,196,3,"",""
82885,393,4,10,250,4,"",""
82886,393,4,10,291,3,"",""
82887,393,4,10,297,2,"",""
82888,393,4,10,324,3,"",""
82889,393,5,"",1,1,1,""
82890,393,5,"",15,4,"",""
82891,393,5,"",31,1,25,""
82892,393,5,"",45,1,4,""
82893,393,5,"",48,2,"",""
82894,393,5,"",54,1,36,""
82895,393,5,"",56,1,43,""
82896,393,5,"",56,2,"",""
82897,393,5,"",57,4,"",""
82898,393,5,"",58,4,"",""
82899,393,5,"",59,4,"",""
82900,393,5,"",61,1,18,""
82901,393,5,"",64,1,15,""
82902,393,5,"",65,1,39,""
82903,393,5,"",91,4,"",""
82904,393,5,"",92,4,"",""
82905,393,5,"",97,2,"",""
82906,393,5,"",104,4,"",""
82907,393,5,"",117,1,22,""
82908,393,5,"",117,2,"",""
82909,393,5,"",127,4,"",""
82910,393,5,"",145,1,8,""
82911,393,5,"",156,4,"",""
82912,393,5,"",164,4,"",""
82913,393,5,"",173,2,"",""
82914,393,5,"",175,2,"",""
82915,393,5,"",182,4,"",""
82916,393,5,"",189,2,"",""
82917,393,5,"",196,2,"",""
82918,393,5,"",207,4,"",""
82919,393,5,"",213,4,"",""
82920,393,5,"",216,4,"",""
82921,393,5,"",218,4,"",""
82922,393,5,"",237,4,"",""
82923,393,5,"",240,4,"",""
82924,393,5,"",250,1,32,""
82925,393,5,"",258,4,"",""
82926,393,5,"",263,4,"",""
82927,393,5,"",280,4,"",""
82928,393,5,"",281,2,"",""
82929,393,5,"",291,4,"",""
82930,393,5,"",297,2,"",""
82931,393,5,"",300,2,"",""
82932,393,5,"",317,4,"",""
82933,393,5,"",332,4,"",""
82934,393,5,"",346,1,11,""
82935,393,5,"",362,1,29,""
82936,393,5,"",365,4,"",""
82937,393,5,"",374,4,"",""
82938,393,5,"",392,2,"",""
82939,393,5,"",447,4,"",""
82940,393,5,"",458,2,"",""
82941,393,5,"",496,4,"",""
82942,393,5,"",497,4,"",""
82943,393,5,"",503,4,"",""
82944,393,5,"",511,4,"",""
82945,393,5,"",518,3,"",""
82946,394,4,"",15,4,"",""
82947,394,4,"",31,1,28,""
82948,394,4,"",33,1,1,1
82949,394,4,"",45,1,1,2
82950,394,4,"",54,1,42,""
82951,394,4,"",56,1,51,""
82952,394,4,"",57,4,"",""
82953,394,4,"",58,4,"",""
82954,394,4,"",59,4,"",""
82955,394,4,8,61,1,24,""
82956,394,4,"",64,1,15,""
82957,394,4,"",65,1,46,""
82958,394,4,"",70,4,"",""
82959,394,4,"",91,4,"",""
82960,394,4,"",92,4,"",""
82961,394,4,"",104,4,"",""
82962,394,4,8,117,1,19,""
82963,394,4,"",127,4,"",""
82964,394,4,"",145,1,8,""
82965,394,4,"",156,4,"",""
82966,394,4,"",164,4,"",""
82967,394,4,"",182,4,"",""
82968,394,4,"",203,4,"",""
82969,394,4,"",207,4,"",""
82970,394,4,"",213,4,"",""
82971,394,4,"",214,4,"",""
82972,394,4,"",216,4,"",""
82973,394,4,"",218,4,"",""
82974,394,4,"",232,1,16,""
82975,394,4,"",237,4,"",""
82976,394,4,"",240,4,"",""
82977,394,4,"",249,4,"",""
82978,394,4,"",250,1,37,""
82979,394,4,"",258,4,"",""
82980,394,4,"",263,4,"",""
82981,394,4,"",280,4,"",""
82982,394,4,"",290,4,"",""
82983,394,4,"",317,4,"",""
82984,394,4,"",332,4,"",""
82985,394,4,"",346,1,11,""
82986,394,4,"",352,4,"",""
82987,394,4,"",362,1,33,""
82988,394,4,"",362,4,"",""
82989,394,4,"",363,4,"",""
82990,394,4,"",365,4,"",""
82991,394,4,"",374,4,"",""
82992,394,4,"",421,4,"",""
82993,394,4,8,432,4,"",""
82994,394,4,"",445,4,"",""
82995,394,4,"",446,4,"",""
82996,394,4,"",447,4,"",""
82997,394,4,9,61,1,19,""
82998,394,4,9,117,1,24,""
82999,394,4,9,173,3,"",""
83000,394,4,9,189,3,"",""
83001,394,4,9,196,3,"",""
83002,394,4,9,291,3,"",""
83003,394,4,9,324,3,"",""
83004,394,4,9,432,4,"",""
83005,394,4,10,29,3,"",""
83006,394,4,10,61,1,19,""
83007,394,4,10,117,1,24,""
83008,394,4,10,173,3,"",""
83009,394,4,10,189,3,"",""
83010,394,4,10,196,3,"",""
83011,394,4,10,250,4,"",""
83012,394,4,10,291,3,"",""
83013,394,4,10,324,3,"",""
83014,394,5,"",15,4,"",""
83015,394,5,"",31,1,28,""
83016,394,5,"",33,1,1,1
83017,394,5,"",45,1,1,2
83018,394,5,"",54,1,42,""
83019,394,5,"",56,1,51,""
83020,394,5,"",57,4,"",""
83021,394,5,"",58,4,"",""
83022,394,5,"",59,4,"",""
83023,394,5,"",61,1,19,""
83024,394,5,"",64,1,15,""
83025,394,5,"",65,1,46,""
83026,394,5,"",70,4,"",""
83027,394,5,"",91,4,"",""
83028,394,5,"",92,4,"",""
83029,394,5,"",104,4,"",""
83030,394,5,"",117,1,24,""
83031,394,5,"",127,4,"",""
83032,394,5,"",145,1,8,""
83033,394,5,"",156,4,"",""
83034,394,5,"",164,4,"",""
83035,394,5,"",182,4,"",""
83036,394,5,"",207,4,"",""
83037,394,5,"",213,4,"",""
83038,394,5,"",216,4,"",""
83039,394,5,"",218,4,"",""
83040,394,5,"",232,1,16,""
83041,394,5,"",237,4,"",""
83042,394,5,"",240,4,"",""
83043,394,5,"",249,4,"",""
83044,394,5,"",250,1,37,""
83045,394,5,"",258,4,"",""
83046,394,5,"",263,4,"",""
83047,394,5,"",280,4,"",""
83048,394,5,"",291,4,"",""
83049,394,5,"",317,4,"",""
83050,394,5,"",332,4,"",""
83051,394,5,"",346,1,11,""
83052,394,5,"",362,1,33,""
83053,394,5,"",365,4,"",""
83054,394,5,"",374,4,"",""
83055,394,5,"",421,4,"",""
83056,394,5,"",447,4,"",""
83057,394,5,"",468,4,"",""
83058,394,5,"",496,4,"",""
83059,394,5,"",497,4,"",""
83060,394,5,"",503,4,"",""
83061,394,5,"",511,4,"",""
83062,394,5,"",518,3,"",""
83063,395,4,"",14,1,11,""
83064,395,4,"",14,4,"",""
83065,395,4,"",15,4,"",""
83066,395,4,"",31,1,28,""
83067,395,4,"",33,1,1,1
83068,395,4,"",45,1,1,2
83069,395,4,"",46,4,"",""
83070,395,4,"",54,1,46,""
83071,395,4,"",56,1,59,""
83072,395,4,"",57,4,"",""
83073,395,4,"",58,4,"",""
83074,395,4,"",59,4,"",""
83075,395,4,8,61,1,24,""
83076,395,4,"",63,4,"",""
83077,395,4,"",64,1,15,""
83078,395,4,"",65,1,52,""
83079,395,4,"",70,4,"",""
83080,395,4,"",89,4,"",""
83081,395,4,"",91,4,"",""
83082,395,4,"",92,4,"",""
83083,395,4,"",104,4,"",""
83084,395,4,"",127,4,"",""
83085,395,4,"",145,1,1,3
83086,395,4,"",156,4,"",""
83087,395,4,"",157,4,"",""
83088,395,4,"",164,4,"",""
83089,395,4,"",182,4,"",""
83090,395,4,"",203,4,"",""
83091,395,4,8,207,1,19,""
83092,395,4,"",207,4,"",""
83093,395,4,"",211,4,"",""
83094,395,4,"",213,4,"",""
83095,395,4,"",214,4,"",""
83096,395,4,"",216,4,"",""
83097,395,4,"",218,4,"",""
83098,395,4,"",232,1,16,""
83099,395,4,"",237,4,"",""
83100,395,4,"",240,4,"",""
83101,395,4,"",249,4,"",""
83102,395,4,"",250,1,39,""
83103,395,4,"",258,4,"",""
83104,395,4,"",263,4,"",""
83105,395,4,"",280,4,"",""
83106,395,4,"",290,4,"",""
83107,395,4,"",308,3,"",""
83108,395,4,"",317,4,"",""
83109,395,4,"",332,4,"",""
83110,395,4,"",352,4,"",""
83111,395,4,"",362,1,33,""
83112,395,4,"",362,4,"",""
83113,395,4,"",363,4,"",""
83114,395,4,"",365,4,"",""
83115,395,4,"",374,4,"",""
83116,395,4,"",416,4,"",""
83117,395,4,"",419,4,"",""
83118,395,4,"",421,4,"",""
83119,395,4,"",430,4,"",""
83120,395,4,"",431,4,"",""
83121,395,4,8,432,4,"",""
83122,395,4,"",445,4,"",""
83123,395,4,"",446,4,"",""
83124,395,4,"",447,4,"",""
83125,395,4,"",453,1,36,""
83126,395,4,9,61,1,19,""
83127,395,4,9,173,3,"",""
83128,395,4,9,189,3,"",""
83129,395,4,9,196,3,"",""
83130,395,4,9,207,1,24,""
83131,395,4,9,210,3,"",""
83132,395,4,9,282,3,"",""
83133,395,4,9,291,3,"",""
83134,395,4,9,324,3,"",""
83135,395,4,9,334,3,"",""
83136,395,4,9,432,4,"",""
83137,395,4,10,29,3,"",""
83138,395,4,10,61,1,19,""
83139,395,4,10,173,3,"",""
83140,395,4,10,189,3,"",""
83141,395,4,10,196,3,"",""
83142,395,4,10,207,1,24,""
83143,395,4,10,210,3,"",""
83144,395,4,10,250,4,"",""
83145,395,4,10,282,3,"",""
83146,395,4,10,291,3,"",""
83147,395,4,10,324,3,"",""
83148,395,4,10,334,3,"",""
83149,395,5,"",14,1,11,""
83150,395,5,"",14,4,"",""
83151,395,5,"",15,4,"",""
83152,395,5,"",31,1,28,""
83153,395,5,"",33,1,1,1
83154,395,5,"",45,1,1,2
83155,395,5,"",46,4,"",""
83156,395,5,"",54,1,46,""
83157,395,5,"",56,1,59,""
83158,395,5,"",57,4,"",""
83159,395,5,"",58,4,"",""
83160,395,5,"",59,4,"",""
83161,395,5,"",61,1,19,""
83162,395,5,"",63,4,"",""
83163,395,5,"",64,1,15,""
83164,395,5,"",65,1,52,""
83165,395,5,"",70,4,"",""
83166,395,5,"",89,4,"",""
83167,395,5,"",91,4,"",""
83168,395,5,"",92,4,"",""
83169,395,5,"",104,4,"",""
83170,395,5,"",127,4,"",""
83171,395,5,"",145,1,1,3
83172,395,5,"",156,4,"",""
83173,395,5,"",157,4,"",""
83174,395,5,"",164,4,"",""
83175,395,5,"",182,4,"",""
83176,395,5,"",207,1,24,""
83177,395,5,"",207,4,"",""
83178,395,5,"",213,4,"",""
83179,395,5,"",216,4,"",""
83180,395,5,"",218,4,"",""
83181,395,5,"",232,1,16,""
83182,395,5,"",237,4,"",""
83183,395,5,"",240,4,"",""
83184,395,5,"",249,4,"",""
83185,395,5,"",250,1,39,""
83186,395,5,"",258,4,"",""
83187,395,5,"",263,4,"",""
83188,395,5,"",280,4,"",""
83189,395,5,"",291,4,"",""
83190,395,5,"",308,3,"",""
83191,395,5,"",317,4,"",""
83192,395,5,"",332,4,"",""
83193,395,5,"",362,1,33,""
83194,395,5,"",365,4,"",""
83195,395,5,"",374,4,"",""
83196,395,5,"",416,4,"",""
83197,395,5,"",421,4,"",""
83198,395,5,"",430,4,"",""
83199,395,5,"",447,4,"",""
83200,395,5,"",453,1,36,""
83201,395,5,"",468,4,"",""
83202,395,5,"",496,4,"",""
83203,395,5,"",497,4,"",""
83204,395,5,"",503,4,"",""
83205,395,5,"",511,4,"",""
83206,395,5,"",518,3,"",""
83207,395,5,"",523,4,"",""
83208,396,4,"",17,1,9,""
83209,396,4,"",18,1,21,""
83210,396,4,"",19,4,"",""
83211,396,4,"",28,2,"",""
83212,396,4,"",31,2,"",""
83213,396,4,"",33,1,1,1
83214,396,4,"",36,1,29,""
83215,396,4,"",38,2,"",""
83216,396,4,"",45,1,1,2
83217,396,4,"",92,4,"",""
83218,396,4,"",97,1,33,""
83219,396,4,"",98,1,5,""
83220,396,4,"",104,1,13,""
83221,396,4,"",104,4,"",""
83222,396,4,"",156,4,"",""
83223,396,4,"",164,4,"",""
83224,396,4,"",168,4,"",""
83225,396,4,"",182,4,"",""
83226,396,4,"",193,2,"",""
83227,396,4,"",203,4,"",""
83228,396,4,"",207,4,"",""
83229,396,4,"",211,4,"",""
83230,396,4,"",213,4,"",""
83231,396,4,"",214,4,"",""
83232,396,4,"",216,4,"",""
83233,396,4,"",218,4,"",""
83234,396,4,"",228,2,"",""
83235,396,4,"",237,4,"",""
83236,396,4,"",240,4,"",""
83237,396,4,"",241,4,"",""
83238,396,4,"",263,4,"",""
83239,396,4,"",283,1,17,""
83240,396,4,"",290,4,"",""
83241,396,4,"",297,2,"",""
83242,396,4,"",310,2,"",""
83243,396,4,"",332,1,25,""
83244,396,4,"",332,4,"",""
83245,396,4,"",355,4,"",""
83246,396,4,"",363,4,"",""
83247,396,4,"",365,4,"",""
83248,396,4,"",369,4,"",""
83249,396,4,"",413,1,37,""
83250,396,4,8,432,4,"",""
83251,396,4,"",445,4,"",""
83252,396,4,9,129,3,"",""
83253,396,4,9,173,3,"",""
83254,396,4,9,189,3,"",""
83255,396,4,9,239,3,"",""
83256,396,4,9,257,3,"",""
83257,396,4,9,283,3,"",""
83258,396,4,9,314,3,"",""
83259,396,4,9,432,4,"",""
83260,396,4,9,466,3,"",""
83261,396,4,10,129,3,"",""
83262,396,4,10,173,3,"",""
83263,396,4,10,189,3,"",""
83264,396,4,10,239,3,"",""
83265,396,4,10,257,3,"",""
83266,396,4,10,283,3,"",""
83267,396,4,10,314,3,"",""
83268,396,4,10,366,3,"",""
83269,396,4,10,466,3,"",""
83270,396,5,"",17,1,9,""
83271,396,5,"",18,1,21,""
83272,396,5,"",19,4,"",""
83273,396,5,"",28,2,"",""
83274,396,5,"",31,2,"",""
83275,396,5,"",33,1,1,1
83276,396,5,"",36,1,29,""
83277,396,5,"",38,2,"",""
83278,396,5,"",45,1,1,2
83279,396,5,"",92,4,"",""
83280,396,5,"",97,1,33,""
83281,396,5,"",98,1,5,""
83282,396,5,"",104,1,13,""
83283,396,5,"",104,4,"",""
83284,396,5,"",156,4,"",""
83285,396,5,"",164,4,"",""
83286,396,5,"",168,4,"",""
83287,396,5,"",182,4,"",""
83288,396,5,"",193,2,"",""
83289,396,5,"",197,2,"",""
83290,396,5,"",207,4,"",""
83291,396,5,"",211,2,"",""
83292,396,5,"",213,4,"",""
83293,396,5,"",216,4,"",""
83294,396,5,"",218,4,"",""
83295,396,5,"",228,2,"",""
83296,396,5,"",237,4,"",""
83297,396,5,"",240,4,"",""
83298,396,5,"",241,4,"",""
83299,396,5,"",253,2,"",""
83300,396,5,"",263,4,"",""
83301,396,5,"",279,2,"",""
83302,396,5,"",283,1,17,""
83303,396,5,"",297,2,"",""
83304,396,5,"",310,2,"",""
83305,396,5,"",332,1,25,""
83306,396,5,"",332,4,"",""
83307,396,5,"",355,2,"",""
83308,396,5,"",365,4,"",""
83309,396,5,"",369,4,"",""
83310,396,5,"",413,1,37,""
83311,396,5,"",496,4,"",""
83312,396,5,"",497,4,"",""
83313,396,5,"",515,1,41,""
83314,396,5,"",526,4,"",""
83315,397,4,"",17,1,9,""
83316,397,4,"",18,1,23,""
83317,397,4,"",19,4,"",""
83318,397,4,"",33,1,1,1
83319,397,4,"",36,1,33,""
83320,397,4,"",45,1,1,2
83321,397,4,"",92,4,"",""
83322,397,4,"",97,1,38,""
83323,397,4,"",98,1,1,3
83324,397,4,"",104,1,13,""
83325,397,4,"",104,4,"",""
83326,397,4,"",156,4,"",""
83327,397,4,"",164,4,"",""
83328,397,4,"",168,4,"",""
83329,397,4,"",182,4,"",""
83330,397,4,"",203,4,"",""
83331,397,4,"",207,4,"",""
83332,397,4,"",211,4,"",""
83333,397,4,"",213,4,"",""
83334,397,4,"",214,4,"",""
83335,397,4,"",216,4,"",""
83336,397,4,"",218,4,"",""
83337,397,4,"",237,4,"",""
83338,397,4,"",240,4,"",""
83339,397,4,"",241,4,"",""
83340,397,4,"",263,4,"",""
83341,397,4,"",283,1,18,""
83342,397,4,"",290,4,"",""
83343,397,4,"",332,1,28,""
83344,397,4,"",332,4,"",""
83345,397,4,"",355,4,"",""
83346,397,4,"",363,4,"",""
83347,397,4,"",365,4,"",""
83348,397,4,"",369,4,"",""
83349,397,4,"",413,1,43,""
83350,397,4,8,432,4,"",""
83351,397,4,"",445,4,"",""
83352,397,4,9,129,3,"",""
83353,397,4,9,173,3,"",""
83354,397,4,9,189,3,"",""
83355,397,4,9,239,3,"",""
83356,397,4,9,257,3,"",""
83357,397,4,9,283,3,"",""
83358,397,4,9,314,3,"",""
83359,397,4,9,432,4,"",""
83360,397,4,9,466,3,"",""
83361,397,4,10,129,3,"",""
83362,397,4,10,173,3,"",""
83363,397,4,10,189,3,"",""
83364,397,4,10,239,3,"",""
83365,397,4,10,257,3,"",""
83366,397,4,10,283,3,"",""
83367,397,4,10,314,3,"",""
83368,397,4,10,366,3,"",""
83369,397,4,10,466,3,"",""
83370,397,5,"",17,1,9,""
83371,397,5,"",18,1,23,""
83372,397,5,"",19,4,"",""
83373,397,5,"",33,1,1,1
83374,397,5,"",36,1,33,""
83375,397,5,"",45,1,1,2
83376,397,5,"",92,4,"",""
83377,397,5,"",97,1,38,""
83378,397,5,"",98,1,1,3
83379,397,5,"",104,1,13,""
83380,397,5,"",104,4,"",""
83381,397,5,"",156,4,"",""
83382,397,5,"",164,4,"",""
83383,397,5,"",168,4,"",""
83384,397,5,"",182,4,"",""
83385,397,5,"",207,4,"",""
83386,397,5,"",213,4,"",""
83387,397,5,"",216,4,"",""
83388,397,5,"",218,4,"",""
83389,397,5,"",237,4,"",""
83390,397,5,"",240,4,"",""
83391,397,5,"",241,4,"",""
83392,397,5,"",263,4,"",""
83393,397,5,"",283,1,18,""
83394,397,5,"",332,1,28,""
83395,397,5,"",332,4,"",""
83396,397,5,"",365,4,"",""
83397,397,5,"",369,4,"",""
83398,397,5,"",413,1,43,""
83399,397,5,"",496,4,"",""
83400,397,5,"",497,4,"",""
83401,397,5,"",514,4,"",""
83402,397,5,"",515,1,48,""
83403,397,5,"",526,4,"",""
83404,398,4,"",17,1,1,4
83405,398,4,"",18,1,23,""
83406,398,4,"",19,4,"",""
83407,398,4,"",33,1,1,1
83408,398,4,"",36,1,33,""
83409,398,4,"",45,1,1,2
83410,398,4,"",63,4,"",""
83411,398,4,"",92,4,"",""
83412,398,4,"",97,1,41,""
83413,398,4,"",98,1,1,3
83414,398,4,"",104,1,13,""
83415,398,4,"",104,4,"",""
83416,398,4,"",156,4,"",""
83417,398,4,"",164,4,"",""
83418,398,4,"",168,4,"",""
83419,398,4,"",182,4,"",""
83420,398,4,"",203,4,"",""
83421,398,4,"",207,4,"",""
83422,398,4,"",211,4,"",""
83423,398,4,"",213,4,"",""
83424,398,4,"",214,4,"",""
83425,398,4,"",216,4,"",""
83426,398,4,"",218,4,"",""
83427,398,4,"",237,4,"",""
83428,398,4,"",240,4,"",""
83429,398,4,"",241,4,"",""
83430,398,4,"",263,4,"",""
83431,398,4,"",283,1,18,""
