id,flavor_text,flavor_text_jp
4002,"It blows fire through its nose. When it catches a cold, the fire becomes pitch-black smoke instead.","はなの　あなから　ほのおを　ふく。　カゼを　ひくと　ほのおでは　なく　まっくろな　けむりに　なってしまう。"
4003,"When its internal fire flares up, its movements grow sharper and faster. When in trouble, it emits smoke.","たいないの　ほのおが　もえあがると　うごきの　キレと　スピードが　ます。ピンチになると　けむりを　ふきだす。 "
4004,"Whatever it eats becomes fuel for the flame in its stomach. When it is angered, the intensity of the flame increases.","たべた　ものを　ねんりょうにして　いぶくろで　ほのおを　もやすのだ。おこると　かりょくが　あがる。"
4005,"It can throw a fire punch by setting its fists on fire with its fiery chin. It cares deeply about its friends.","アゴの　ほのおで　こぶしを　もやして　ほのおの　パンチを　くりだす。とても　なかまおもいの　ポケモン。"
4006,"It has mastered fast and powerful fighting moves. It grows a beard of fire.","ほのおの　あごひげを　たくわえる。パワーと　スピードを　かねそなえた　かくとうの　わざを　みにつけている。"
4007,"It fights using the scalchop on its stomach. In response to an attack, it retaliates immediately by slashing.","おなかの　ホタチで　たたかう。こうげきを　うけとめてから　すかさず　きりつけて　はんげき　するのだ。"
4008,"The scalchop on its stomach is made from the same elements as claws. It detaches the scalchop for use as a blade.","おなかの　ホタチは　ツメと　おなじ　せいぶんで　できている。おなかから　はずして　こがたなとして　つかう。"
4009,"Strict training is how it learns its flowing double-scalchop technique.","ながれるような　たちさばきで　２まいの　ホタチを　あつかう　わざは　きびしい　しゅぎょうによって　みにつける。"
4010,"Scalchop techniques differ from one Dewott to another. It never neglects maintaining its scalchops.","みにつけた　ホタチさばきの　わざは　フタチマルに　よって　ちがう。ホタチの　ていれは　かかさない。"
4011,"One swing of the sword incorporated in its armor can fell an opponent. A simple glare from one of them quiets everybody.","よろいに　しこまれた　けんの　ひとふりで　あいてを　たおす。ひとにらみで　てきを　だまらせる。"
4012,"Part of the armor on its anterior legs becomes a giant sword. Its cry alone is enough to intimidate most enemies.","まえあしの　よろいの　いちぶが　おおきな　けんに　なっている。ほえる　だけで　てきを　いあつする。"
4013,"Using food stored in cheek pouches, they can keep watch for days. They use their tails to communicate with others.","ほほの　ふくろに　エサを　ためこみ　なんにちも　みはりを　つづける。　しっぽで　なかまに　あいずする。"
4014,"Extremely cautious, they take shifts to maintain a constant watch of their nest. They feel insecure without a lookout.","けいかいしんが　つよく　こうたいで　すあなの　まわりを　みはりつづける。　みはりが　いないと　ふあんなのだ。"
4015,"When they see an enemy, their tails stand high, and they spit the seeds of berries stored in their cheek pouches.","ほほぶくろに　ためた　きのみの　タネを　とばして　こうげき。てきを　はっけんすると　しっぽを　たてる。"
4016,"They make the patterns on their bodies shine in order to threaten predators. Keen eyesight lets them see in the dark.","からだの　もようを　ひからせて　てきを　いかくする。くらやみでも　まわりを　みとおす　めを　もつ。"
4017,"It faces strong opponents with great courage. But, when at a disadvantage in a fight, this intelligent Pokémon flees.","つよい　あいてにも　ゆうかんに　たちむかうが　ふりな　たたかいを　さける　ちのうの　たかい　ポケモン。"
4018,"The long hair around its face provides an amazing radar that lets it sense subtle changes in its surroundings.","かおを　おおう　ながい　けは　すぐれた　レーダー。しゅういの　ようすを　びんかんに　さっちする。"
4019,"It has black, cape-like fur that is very hard and decreases the amount of damage it receives.","マントのように　からだを　おおう　くろい　たいもうは　とても　かたい。うけた　ダメージを　へらしてくれる。"
4020,"It loyally follows its Trainer's orders. For ages, they have helped Trainers raise Pokémon.","トレーナーの　しじに　ちゅうじつ。おおむかしから　ポケモンを　そだてる　トレーナーの　てつだいを　してきた。"
4021,"It rescues people stranded by blizzards in the mountains. Its shaggy fur shields it from the cold.","ふぶきで　とざされた　やまに　はいり　そうなんした　ひとを　たすける。ながい　けが　さむさを　ふせぐ。"
4022,"This extremely wise Pokémon excels at rescuing people stranded at sea or in the mountains.","やまや　うみで　そうなんした　ひとを　きゅうじょする　ことが　とくい。とても　かしこい　ポケモン。"
4023,"They steal from people for fun, but their victims can't help but forgive them. Their deceptively cute act is perfect.","ひとの　ものを　あそびで　ぬすむ。ぬすまれた　ひとも　あいくるしい　しぐさに　つい　ゆるしてしまうのだ。"
4024,"Its cute act is a ruse. When victims let down their guard, they find their items taken. It attacks with sharp claws.","かわいらしい　しぐさで　ゆだんさせて　その　すきに　もちものを　うばう。おこると　ツメをたてて　はんげき。"
4025,"These Pokémon vanish and appear unexpectedly. Many Trainers are drawn to their beautiful form and fur.","しんしゅつきぼつな　ポケモン。うつくしい　スタイルと　けなみみが　おおくの　トレーナーを　ひきつける。"
4026,"Stealthily, it sneaks up on its target, striking from behind before its victim has a chance to react.","けはいを　ころして　せっきんする。あいてが　きづく　まえに　はいごから　しのびより　しとめてしまうのだ。"
4027,"This Pokémon dwells deep in the forest. Eating a leaf from its head whisks weariness away as if by magic.","ふかい　もりで　くらす　ポケモン。あたまに　はえた　はっぱを　たべると　つかれが　うそのように　きえる。"
4028,"It shares the leaf on its head with weary-looking Pokémon. These leaves are known to relieve stress.","げんきの　ない　ポケモンに　あたまの　はっぱを　わけあたえる。つかれを　とる　こうかが　あるのだ。"
4029,"Ill tempered, it fights by swinging its barbed tail around wildly. The leaf growing on its head is very bitter.","きしょうが　はげしく　トゲの　ついた　しっぽを　ふりまわして　たたかう。あたまの　はっぱは　とても　にがい。"
4030,"It attacks enemies with strikes of its thorn-covered tail. This Pokémon is wild tempered.","トゲの たくさん ついた しっぽを あいてに たたきつけて こうげき。きしょうの はげしい ポケモン。"
4031,"When it is angered, the temperature of its head tuft reaches 600° F. It uses its tuft to roast berries.","あたまの　ふさは　おこると　おんどが　あがり　300ど　いじょうになる。きのみを　ふさで　やいて　たべる。"
4032,"This Pokémon lives in caves in volcanoes. The fire within the tuft on its head can reach 600° F.","かざんの　どうくつで　くらす。あたまの　ふさの　なかが　もえていて　300どの　こうおんになる。"
4033,"It loves sweets because they become energy for the fire burning inside its body.","あまいものが　だいこうぶつ。たいないの　ほのおを　もやす　エネルギーに　なるのだ。"
4034,"A flame burns inside its body. It scatters embers from its head and tail to sear its opponents.","からだの ほのおを もやして あたまや しっぽから ひのこを まきちらせて てきを こがす。"
4035,"The water stored inside the tuft on its head is full of nutrients. Plants that receive its water grow large.","あたまの　ふさに　ためた　みずは　えいよう　たっぷり。しょくぶつに　かけると　おおきく　そだつのだ。"
4036,"It does not thrive in dry environments. It keeps itself damp by shooting water stored in its head tuft from its tail.","かんそうした　かんきょうに　よわい。あたまの　ふさに　ためた　みずを　しっぽから　まいて　しめらせる。"
4037,"The tuft on its head holds water. When the level runs low, it replenishes the tuft by siphoning up water with its tail.","あたまの　ふさに　みずを　ためる。ちょすいりょうが　へると　しっぽで　みずを　すいあげて　ほきゅうする。"
4038,"The high-pressure water expelled from its tail is so powerful, it can destroy a concrete wall.","しっぽから　こうあつの　みずを　はっしゃすると　コンクリートの　かべも　はかいする　いりょく。"
4039,"Munna always float in the air. People whose dreams are eaten by them forget what the dreams had been about.","ムンナに　ゆめを　たべられてしまうと　ゆめの　ないようを　わすれてしまう。つねに　くうちゅうに　うかんでいる。"
4040,"It eats the dreams of people and Pokémon. When it eats a pleasant dream, it expels pink-colored mist.","ひとや　ポケモンが　みた　ゆめを　たべる。たのしい　ゆめを　たべると　ピンクいろの　けむりを　はきだす。"
4041,"The mist emanating from their foreheads is packed with the dreams of people and Pokémon.","おでこから でている けむりの なかには ひとや ポケモンの みた ゆめが たくさん つまっているのだ。"
4042,"With the mist from its forehead, it can create shapes of things from dreams it has eaten.","たべた ゆめを じったいか させる。おでこから もれる けむりが ゆめに でてきたものに すがたを かえる。"
4043,"Each follows its Trainer's orders as best it can, but they sometimes fail to understand complicated commands.","トレーナーの　めいれいを　よく　きく　せいかくだが　むずかしい　しじは　りかい　できない　こともある。"
4044,"These Pokémon live in cities. They are accustomed to people. Flocks often gather in parks and plazas.","まちなかで　くらしている　ポケモン。ひとなつっこいので　こうえんや　ひろばに　たくさん　あつまってくる。"
4045,"It can return to its Trainer's location regardless of the distance separating them.","どんなに　とおく　はなれても　トレーナーの　もとに　かならず　もどってくる　ことが　できる。"
4046,"Many people believe that, deep in the forest where Tranquill live, there is a peaceful place where there is no war.","ハトーボーの　すむ　もりの　おくには　あらそいのない　へいわな　くにが　あると　しんじられている。"
4047,"Males swing their head plumage to threaten opponents. The females' flying abilities surpass those of the males.","オスは　あたまの　かざりを　ゆらして　あいてを　いかくする。　メスの　ひこうのうりょくは　オスを　うわまわる。"
4048,"Males have plumage on their heads. They will never let themselves feel close to anyone other than their Trainers.","オスは　あたまに　かざりを　もつ。トレーナー　いがいの　ひとには　けっして　なつかない　せいしつ。"
4049,"Its mane shines when it discharges electricity. They use their flashing manes to communicate with one another.","ほうでんすると　たてがみが　ひかる。たてがみの　ひかりかたで　なかまと　コミュニケーションを　とっている。"
4050,"When thunderclouds cover the sky, it will appear. It can catch lightning with its mane and store the electricity.","かみなりぐもで　そらが　おおわれると　あらわれる。　たてがみで　カミナリを　キャッチして　でんきを　ためる。"
4051,"They have lightning-like movements. When Zebstrika run at full speed, the sound of thunder reverberates.","いなずまのような　しゅんぱつりょく。ゼブライカが　ぜんそくりょくで　はしると　らいめいが　ひびきわたる。"
4052,"This ill-tempered Pokémon is dangerous because when it's angry, it shoots lightning from its mane in all directions.","きしょうが　はげしく　おこると　たてがみから　しほうはっぽうに　でんげきを　うちまくるので　きけん。"
4053,"Its ear is hexagonal in shape. Compressed underground, its body is as hard as steel.","6かくけいの　みみを　もつ。ちていで　あっしゅくされた　からだは　てつに　まけないくらい　かたい。"
4054,"They were discovered a hundred years ago in an earthquake fissure. Inside each one is an energy core.","100ねんまえの　だいじしんのとき　じわれから　はっけんされた。たいないに　エネルギーコアを　もつ。"
4055,"When it overflows with power, the orange crystal on its body glows. It looks for underground water in caves.","パワーが　みなぎると　オレンジいろの　けっしょうが　ひかり　かがやく。ほらあなで　ちかすいを　さがす。"
4056,"Because its energy was too great to be contained, the energy leaked and formed orange crystals.","たいないに　おさまりきらずに　もれだした　エネルギーが　かたまり　オレンジいろの　けっしょうになった。"
4057,"Compressing the energy from its internal core lets it fire off an attack capable of blowing away a mountain.","たいないの　コアで　エネルギーを　あっしゅくして　うちだす　こうげきは　やまを　ふきとばす　いりょく。"
4058,"The solar energy absorbed by its body's orange crystals is magnified internally and fired from its mouth.","オレンジいろの　けっしょうで　たいようこうせんを　きゅうしゅうして　くちから　エネルギーを　うちだす。"
4059,"Its habitat is dark forests and caves. It emits ultrasonic waves from its nose to learn about its surroundings.","くらい　もりや　どうくつで　くらす。はなの　あなから　ちょうおんぱを　だして　あたりの　ようすを　さぐる。"
4060,"Suction from its nostrils enables it to stick to cave walls during sleep. It leaves a heart-shaped mark behind.","どうくつの　かべに　はなの　あなで　すいつき　ねむる。すいついた　ばしょに　ハートの　あとが　のこる。"
4061,"It emits sound waves of various frequencies from its nose, including some powerful enough to destroy rocks.","いろいろな　しゅうはすうの　おんぱを　はなの　あなから　はっしゃする。いわを　はかいする　おんぱも　だす。"
4062,"Anyone who comes into contact with the ultrasonic waves emitted by a courting male experiences a positive mood shift.","オスが　メスに　きゅうあいするとき　はっする　ちょうおんぱを　あびると　とても　たのしい　きぶんになる。"
4063,"It can dig through the ground at a speed of 30 mph. It could give a car running aboveground a good race.","ちちゅうを　ほりすすむ　スピードは　じそく50キロいじょう。ちじょうを　はしる　じどうしゃと　いいしょうぶ。"
4064,"It makes its way swiftly through the soil by putting both claws together and rotating at high speed.","りょうての　ツメを　かさねあわせて　からだを　こうそく　かいてんさせると　もうスピードで　ちちゅうを　すすむ。"
4065,"It can help in tunnel construction. Its drill has evolved into steel strong enough to bore through iron plates.","はがねに しんかした ドリルは てっぱんを つらぬく はかいりょく。トンネルこうじで だいかつやくする。　"
4066,"More than 300 feet below the surface, they build mazelike nests. Their activity can be destructive to subway tunnels.","ちちゅう　100メートルに　めいろの　ような　すあなを　つくる。ちかてつの　トンネルに　あなを　あけてしまう。"
4067,"It touches others with the feelers on its ears, using the sound of their heartbeats to tell how they are feeling.","みみの　しょっかくで　あいてに　ふれると　しんぞうの　おとで　たいちょうや　きもちが　わかるのだ。"
4068,"Its auditory sense is astounding. It has a radarlike ability to understand its surroundings through slight sounds.","けたはずれの　ちょうりょくを　もつ。かすかなおとで　まわりの　ようすを　レーダーのように　キャッチする。"
4069,"It fights by swinging a piece of lumber around. It is close to evolving when it can handle the lumber without difficulty.","かくざいを　ふりまわして　たたかう。おもい　かくざいを　くも　なく　もつようになると　しんかは　ちかい。"
4070,"These Pokémon appear at building sites and help out with construction. They always carry squared logs.","いつも　かくざいを　かかえている。けんちく　げんばに　あらわれて　こうじを　てつだう　ポケモン。"
4071,"This Pokémon is so muscular and strongly built that even a group of wrestlers could not make it budge an inch.","きたえあげた　きんにくの　からだは　プロレスラーが　たばに　なって　こうげきしても　びくとも　しない。"
4072,"They strengthen their bodies by carrying steel beams. They show off their big muscles to their friends.","てっこつを　かついで　からだを　きたえている。きたえた　きんにくを　なかまと　みせあい　じまんする。"
4073,"It is thought that Conkeldurr taught humans how to make concrete more than 2,000 years ago.","コンクリートを　つくる　ぎじゅつは　2000ねんまえに　ローブシンから　おそわったと　かんがえられている。"
4074,"They use concrete pillars as walking canes. They know moves that enable them to swing the pillars freely in battle.","つえ　がわりの　コンクリートの　はしらを　きんりょくを　つかわず　じざいに　ふりまわす　わざを　もつ。"
4075,"They warn others of danger by vibrating their cheeks to create a high-pitched sound.","かんだかい　けいかいおんを　ほほの　しんどうで　はっせいさせて　なかまに　きけんを　しらせる。"
4076,"By vibrating its cheeks, it emits sound waves imperceptible to humans. It uses the rhythm of these sounds to talk.","ほほを　しんどうさせて　ひとには　きこえない　おんぱを　だす。おんぱの　リズムで　かいわする。"
4077,"When they vibrate the bumps on their heads, they can make waves in water or earthquake-like vibrations on land.","あたまの　コブを　しんどうさせると　すいちゅうが　なみたつ　だけでなく　じめんも　じしんのように　ゆれる。"
4078,"It lives in the water and on land. It uses its long, sticky tongue to capture prey.","すいちゅうと　ちじょうで　せいかつ。ながく　ネバネバした　したで　えものを　からめて　とらえる。"
4079,"They shoot paralyzing liquid from their head bumps. They use vibration to hurt their opponents.","あたまの　コブから　しんけいを　マヒさせる　えきたいを　とばす。しんどうで　あいてを　くるしめる。"
4080,"It increases the power of its punches by vibrating the bumps on its fists. It can turn a boulder to rubble with one punch.","こぶしの　コブを　しんどうさせると　パンチの　いりょくが　ばいぞうする。いちげきで　おおいわを　ふんさい。"
4081,"When it tightens its belt, it becomes stronger. Wild Throh use vines to weave their own belts.","おびを　しめると　パワーアップする。やせいの　ナゲキは　つるくさを　あんで　じぶんの　おびを　つくる。"
4082,"When they encounter foes bigger than themselves, they try to throw them. They always travel in packs of five.","じぶんよりも　からだの　おおきな　あいてを　なげたくなる　しゅうせい。きまって　5ひきで　むれを　つくる。"
4083,"The sound of Sawk punching boulders and trees can be heard all the way from the mountains where they train.","ダゲキが　しゅぎょうする　やまから　おおいわや　たいぼくに　こぶしを　うちつける　おとが　きこえてくる。"
4084,"Tying their belts gets them pumped and makes their punches more destructive. Disturbing their training angers them.","おびを　しめると　きあいが　はいり　パンチの　はかいりょくが　ます。しゅぎょうを　ジャマすると　おこる。"
4085,"Leavanny dress it in clothes they made for it when it hatched. It hides its head in its hood while it is sleeping.","タマゴから　かえると　ハハコモリに　ふくを　つくってもらい　きせられる。フードで　あたまを　かくして　ねる。"
4086,"This Pokémon makes clothes for itself. It chews up leaves and sews them with sticky thread extruded from its mouth.","はっぱを　かみきり　くちから　だす　ねんちゃくいとで　ぬいあわせる。じぶんで　ふくを　つくる　ポケモン。"
4087,"Forests where Swadloon live have superb foliage because the nutrients they make from fallen leaves nourish the plant life.","クルマユの　すむ　もりは　くさきが　よく　そだつ。クルマユが　おちばを　えいようぶんに　かえているのだ。"
4088,"It protects itself from the cold by wrapping up in leaves. It stays on the move, eating leaves in forests.","はっぱで　からだを　つつみこんで　さむさを　ふせぐ。てぢかな　おちばを　たべながら　もりを　いどうする。"
4089,"Upon finding a small Pokémon, it weaves clothing for it from leaves, using the cutters on its arms and sticky silk.","ちいさい　ポケモンを　みつけると　うでの　カッターと　ねんちゃくいとで　はっぱの　ふくを　ぬう　しゅうせい。"
4090,"It keeps its eggs warm with heat from fermenting leaves. It also uses leaves to make warm wrappings for Sewaddle.","おちばが　はっこうする　ねつで　タマゴを　あたためる。クルミルに　はっぱで　おくるみを　つくる。"
4091,"Its bite injects a potent poison, enough to paralyze large bird Pokémon that try to prey on it.","かみついて　もうどくを　あたえる。てんてきの　おおきな　とりポケモンも　からだが　しびれて　うごけなくなる。"
4092,"It discovers what is going on around it by using the feelers on its head and tail. It is brutally aggressive.","あたまと　しっぽの　しょっかくで　まわりの　ようすを　さぐる。ひじょうに　きょうぼうな　せいかく。"
4093,"Protected by a hard shell, it spins its body like a wheel and crashes furiously into its enemies.","かたい　カラに　まもられている。タイヤのように　かいてんして　てきに　はげしく　たいあたりする。"
4094,"It is usually motionless, but when attacked, it rotates at high speed and then crashes into its opponent.","ふだんは　うごかないが　おそわれると　こうそく　かいてんして　はしりまわり　たいあたりで　はんげきするのだ。"
4095,"With quick movements, it chases down its foes, attacking relentlessly with its horns until it prevails.","すばやい　うごきで　てきを　おいつめ　あたまの　ツノで　こうげきする。　とどめを　さすまで　ようしゃしない。"
4096,"Highly aggressive, it uses the claws near its neck to dig into its opponents and poison them.","くびの　ツメを　あいての　からだに　くいこませて　どくを　あたえる。　とても　こうげきてきな　せいかく。"
4097,"When attacked, it escapes by shooting cotton from its body. The cotton serves as a decoy to distract the attacker.","おそわれると　からだから　わたを　とばす。てきが　わたを　モンメンと　まちがえている　すきに　にげるのだ。"
4098,"They go wherever the wind takes them. On rainy days, their bodies are heavier, so they take shelter beneath big trees.","かぜに　ふかれて　きままに　いどう。あめの　ひは　からだが　おもいので　たいぼくの　ねもとで　あまやどり。"
4099,"Like the wind, it can slip through any gap, no matter how small. It leaves balls of white fluff behind.","どんなに　ほそい　すきまでも　かぜのように　もぐりぬけてしまう。　しろい　けだまを　のこしていく。"
4100,"Riding whirlwinds, they appear. These Pokémon sneak through gaps into houses and cause all sorts of mischief.","つむじかぜに　のって　あらわれる。すきまから　いえに　はいりこみ　いたずらを　していく　ポケモン。"
4101,"The leaves on its head are very bitter. Eating one of these leaves is known to refresh a tired body.","あたまの　はっぱを　かじると　とても　にがいが　つかれた　からだを　げんきにする　こうかが　あるのだ。"
4102,"Since they prefer moist, nutrient-rich soil, the areas where Petilil live are known to be good for growing plants.","すいぶんと　えいようの　ほうふな　つちを　このむので　チュリネの　すむ　とちは　さくもつの　そだちが　よい。"
4103,"Even veteran Trainers face a challenge in getting its beautiful flower to bloom. This Pokémon is popular with celebrities.","うつくしい　はなを　さかせるのは　ベテラントレーナーでも　むずかしい。セレブに　にんきの　ポケモン。"
4104,"The fragrance of the garland on its head has a relaxing effect. It withers if a Trainer does not take good care of it.","あたまの　かおりには　リラックスさせる　こうかが　ある。ていれを　なまけると　かれてしまう。"
4105,"Red and blue Basculin get along so poorly, they'll start fighting instantly. These Pokémon are very hostile.","あかと　あおの　バスラオは　すぐに　ケンカするほど　なかが　わるい。とても　らんぼうな　ポケモン。"
4106,"Red and blue Basculin usually do not get along, but sometimes members of one school mingle with the other's school.","あかと あおの バスラオは なかが わるいが なぜか いろの ちがう こたいが むれに まぎれこんでしまう。"
4107,"They live buried in the sands of the desert. The sun-warmed sands prevent their body temperature from dropping.","さばくの　すなの　なかで　せいかつ。たいように　あたためられた　すなが　たいおんの　ていかを　ふせぐのだ。"
4108,"It moves along below the sand's surface, except for its nose and eyes. A dark membrane shields its eyes from the sun.","すなの　なかに　もぐり　めと　はなを　そとに　だして　いどうする。くろい　まくが　めを　まもる。"
4109,"They live in groups of a few individuals. Protective membranes shield their eyes from sandstorms.","すうひきで　むれを　つくる。がんきゅうを　カバーする　まくが　すなあらしから　めを　まもる。"
4110,"The special membrane covering its eyes can sense the heat of objects, so it can see its surroundings even in darkness.","めを　おおう　とくしゅな　まくが　ぶったいの　ねつを　かんちするため　くらやみでも　まわりが　みえるのだ。"
4111,"They never allow prey to escape. Their jaws are so powerful, they can crush the body of an automobile.","であった　えものは　にがさない。じどうしゃの　ボディを　くいちぎる　きょうりょくな　あごを　もつ。"
4112,"It can expand the focus of its eyes, enabling it to see objects in the far distance as if it were using binoculars.","そうがんきょうの　ように　とおくの　ものを　かくだいして　みる　ことが　できる　めを　もつ。"
4113,"When its internal fire is burning, it cannot calm down and it runs around. When the fire diminishes, it falls asleep.","たいないで　ほのおが　もえていると　おちつかなく　はしりまわっている。ほのおが　ちいさくなると　ねむる。"
4114,"Darumaka's droppings are hot, so people used to put them in their clothes to keep themselves warm.","ダルマッカの　フンは　あついので　むかしの　ひとは　ふところに　いれて　からだを　あたためていたのだ。"
4115,"Its internal fire burns at 2,500° F, making enough power that it can destroy a dump truck with one punch.","たいないで　1400どの　ほのおを　もやすことで　ダンプカーを　パンチで　はかいするほどの　パワーを　つくる。"
4116,"When weakened in battle, it transforms into a stone statue. Then it sharpens its mind and fights on mentally.","たたかいで　よわると　いわのように　うごかなくなる。こころを　とぎすまし　せいしんりょくで　たたかうのだ。"
4117,"It uses an up-tempo song and dance to drive away the bird Pokémon that prey on its flower seeds.","アップテンポの　おどりと　おとで　はなの　タネを　ねらう　てんてきの　とりポケモンを　おいはらうのだ。"
4118,"Arid regions are their habitat. They move rhythmically, making a sound similar to maracas.","かんそうした　とちで　くらす。からだを　リズミカルに　うごかすと　マラカスにような　おとを　かなでる。"
4119,"This Pokémon can easily melt holes in hard rocks with a liquid secreted from its mouth.","いしを　とかす　えきたいを　くちから　ぶんぴつするので　かたい　いしでも　かんたんに　あなを　あけられるのだ。"
4120,"It makes a hole in a suitable rock. If that rock breaks, the Pokémon remains agitated until it locates a replacement.","てごろな　いしに　あなを　あけて　すみかにする。こわされると　かわりの　いしが　みつかるまで　おちつかない。"
4121,"Competing for territory, Crustle fight viciously. The one whose boulder is broken is the loser of the battle.","なわばりを とりあって イワパレス どうしが はげしく たたかう。 いわを こわされた ほうが まけ。"
4122,"It possesses legs of enormous strength, enabling it to carry heavy slabs for many days, even when crossing arid land.","おもたい いわを せおって かんそうした とちを なんにちでも いどうできる きゃくりょくを もつ。"
4123,"Its skin has a rubbery elasticity, so it can reduce damage by defensively pulling its skin up to its neck.","かわを　くびまで　ひきあげて　ぼうぎょの　しせい。ゴムのような　だんりょくで　ダメージを　へらす。"
4124,"It immediately headbutts anyone that makes eye contact with it. Its skull is massively thick.","しせんの　あった　あいてに　いきなり　ずつき　こうげきを　しかける。とても　かたい　ずがいこつを　もつ。"
4125,"Groups of them beat up anything that enters their territory. Each can spit acidic liquid from its mouth.","なわばりに　はいってきた　あいてを　しゅうだんで　たたきのめす。くちから　さんせいの　たいえきを　とばす。"
4126,"It can smash concrete blocks with its kicking attacks. The one with the biggest crest is the group leader.","とさかの　おおきさで　グループの　リーダーを　きめる。キックこうげきで　コンクリートブロックを　はかいする。"
4127,"They never vary the route they fly, because their memories of guarding an ancient city remain steadfast.","こだいとしを　まもっていた　きおくを　のこしているため　いつも　おなじ　ルートを　とんでいるらしい。"
4128,"The guardians of an ancient city, they use their psychic power to attack enemies that invade their territory.","こだいとしの　まもりがみだった。　なわばりに　しんにゅうした　てきを　サイコパワーで　こうげきする。"
4129,"Each of them carries a mask that used to be its face when it was human. Sometimes they look at it and cry.","もっている　マスクは　デスマスが　にんげんだった　ときの　かお。たまに　みつめては　ないている。"
4130,"These Pokémon arose from the spirits of people interred in graves in past ages. Each retains memories of its former life.","こだいの　はかに　まいそうされた　ひとの　たましいから　うまれた。むかしの　きおくが　のこっている。"
4131,"It has been said that they swallow those who get too close and turn them into mummies. They like to eat gold nuggets.","ちかづいた　にんげんを　のみこんで　ミイラに　してしまうという　ウワサ。きんかいを　このんで　たべる。"
4132,"They pretend to be elaborate coffins to teach lessons to grave robbers. Their bodies are covered in pure gold.","りっぱな　かんおけの　ふりをして　はかドロボウを　こらしめる。じゅんきんで　おおわれた　からだ。"
4133,"Restored from a fossil, this Pokémon can dive to depths beyond half a mile.","こだいの　かせきから　ふっかつした。ふかさ　1000メートルまで　せんすいすることが　できる。"
4134,"About 100 million years ago, these Pokémon swam in oceans. It is thought they also went on land to attack prey.","およそ　1おくねんまえの　うみを　およいでいた。りくちへ　あがって　えものに　おそいかかる　こともある。"
4135,"They can live both in the ocean and on land. A slap from one of them is enough to open a hole in the bottom of a tanker.","うみと　りくちで　せいかつする。 はりてで　タンカーの　ふなぞこに　あなを　あける　パワーの　もちぬし。"
4136,"Incredible jaw strength enables them to chew up steel beams and rocks along with their prey.","あごの　ちからが　けたちがい。えものと　いっしょに　てっこつや　いわも　かみくだいて　たべてしまう。"
4137,"Said to be an ancestor of bird Pokémon, they were unable to fly and moved about by hopping from one branch to another.","とりポケモンの　そせんと　いわれる。とぶことは　できず　えだから　えだへ　とびうつり　せいかつしていたらしい。"
4138,"Revived from a fossil, this Pokémon is thought to be the ancestor of all bird Pokémon.","かせきから　ふっかつした　ポケモン。あらゆる　とりポケモンの　そせんと　かんがえられている。"
4139,"They are intelligent and will cooperate to catch prey. From the ground, they use a running start to take flight.","ちじょうで　じょそうを　つけてから　とびたつ。なかまと　きょうりょくして　えものを　しとめる　ちのうを　もつ。"
4140,"It runs better than it flies. It catches prey by running at speeds comparable to those of an automobile.","とぶよりも　はしるほうが　とくい。じどうしゃにも　まけない　スピードで　はしりまわり　えものを　つかまえる。"
4141,"Inhaling the gas they belch will make you sleep for a week. They prefer unsanitary places.","ふえいせいな　ばしょを　このむ。ゲップのように　はきだす　ガスを　すいこむと　1しゅうかん　ねこむ。"
4142,"The combination of garbage bags and industrial waste caused the chemical reaction that created this Pokémon.","ゴミぶくろが　さんぎょうはいきぶつと　かがくへんかを　おこした　ことで　ポケモンとして　うまれかわった。"
4143,"It clenches opponents with its left arm and finishes them off with foul-smelling poison gas belched from its mouth.","ひだりうでで　あいてを　しめつけて　くちから　はきだす　あくしゅうの　どくガスで　とどめを　さすのだ。"
4144,"They absorb garbage and make it part of their bodies. They shoot a poisonous liquid from their right-hand fingertips.","ゴミを　すいこんで　からだの　いちぶに　してしまう。みぎうでの　ゆびさきから　どくえきを　ふんしゃ。"
4145,"It changes into the forms of others to surprise them. Apparently, it often transforms into a silent child.","あいての　すがたに　ばけてみせて　おどろかせる。むくちな　こどもに　ばけている　ことが　おおいらしい。"
4146,"To protect themselves from danger, they hide their true identities by transforming into people and Pokémon.","ひとや　ほかの　ポケモンに　ばける。じぶんの　しょうたいを　かくすことで　きけんから　みを　まもっているのだ。"
4147,"Bonds between these Pokémon are very strong. It protects the safety of its pack by tricking its opponents.","あいてを　ばかす　ことで　むれの　あんぜんを　まもってきた　ポケモン。なかまどうしの　けっそくが　かたい。"
4148,"Each has the ability to fool a large group of people simultaneously. They protect their lair with illusory scenery.","いっぺんに　おおぜいの　ひとを　ばかす　ちからを　もつ。まぼろしの　けしきを　みせて　すみかを　まもる。"
4149,"They greet one another by rubbing each other with their tails, which are always kept well groomed and clean.","しっぽで　おたがいの　からだを　なでて　あいさつ。しっぽの　ていれを　かかさず　いつも　きれいにしている。"
4150,"These Pokémon prefer a tidy habitat. They are always sweeping and dusting, using their tails as brooms.","きれいずきな　せいかくの　ポケモン。しっぽを　ほうきがわりに　いつも　すみかの　ほこりを　はらっている。"
4151,"Their white fur is coated in a special oil that makes it easy for them to deflect attacks.","しろい　たいもうは　とくべつな　あぶらで　コーティングされているので　てきの　こうげきを　うけながすのだ。"
4152,"Their white fur feels amazing to touch. Their fur repels dust and prevents static electricity from building up.","しろい　たいもうは　はだざわりが　ばつぐん。ほこりや　せいでんきを　まったく　よせつけないのだ。"
